"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2141]DH17212","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2141]DH17212","1","0","1","101","9","288","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2141]DH17212","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2142]DH17172","0","0","0","10","2","8","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2142]DH17172","1","0","1","56","3","55","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2142]DH17172","2","0","2","37","2","39","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2150]DH17244","0","0","0","112","10","48","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2150]DH17244","1","0","1","225","30","35","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2150]DH17244","2","0","2","29","1","27","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2151]DH17169","0","0","0","27","0","30","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2151]DH17169","1","0","1","22","3","63","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2151]DH17169","2","0","2","46","7","49","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2152]DH17234","0","0","0","262","9","71","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2152]DH17234","1","0","1","1","0","79","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2152]DH17234","2","0","2","16","0","54","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2153]DH17254","0","0","0","125","4","35","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2153]DH17254","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2153]DH17254","2","0","2","121","1","77","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2155]DH17278","0","0","0","3","4","50","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2155]DH17278","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2155]DH17278","2","0","2","108","9","56","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2158]DH17195","0","0","0","124","21","64","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2158]DH17195","1","0","1","395","22","729","31"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2158]DH17195","2","0","2","133","7","22","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2159]DH17245","0","0","0","1","1","26","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2159]DH17245","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2159]DH17245","2","0","2","43","10","16","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2161]DH17068","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2161]DH17068","1","0","1","81","3","89","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2161]DH17068","2","0","2","121","4","189","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2162]DH17074","0","0","0","166","4","85","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2162]DH17074","1","0","1","20","1","40","14"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2162]DH17074","2","0","2","11","7","73","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2163]DH17075","0","0","0","446","19","85","14"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2163]DH17075","1","0","1","447","16","121","22"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2163]DH17075","2","0","2","179","8","82","13"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2165]DH17186","0","0","0","50","1","55","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2165]DH17186","1","0","1","50","21","46","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2165]DH17186","2","0","2","25","9","48","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2168]DH17057","0","0","0","9","0","43","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2168]DH17057","1","0","1","201","11","77","7"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2168]DH17057","2","0","2","8","0","43","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2169]DH17248","0","0","0","188","10","27","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2169]DH17248","1","0","1","176","5","57","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2169]DH17248","2","0","2","154","4","31","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2171]DH17259","0","0","0","52","2","16","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2171]DH17259","1","0","1","21","1","28","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2171]DH17259","2","0","2","96","4","32","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2172]DH17260","0","0","0","28","4","48","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2172]DH17260","2","0","2","42","10","29","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2173]DH17168","0","0","0","25","3","66","7"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2173]DH17168","1","0","1","22","0","43","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2173]DH17168","2","0","2","8","0","20","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2174]DH17264","1","0","1","61","5","76","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2174]DH17264","2","0","2","168","22","80","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2175]DH17164","0","0","0","3","2","21","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2175]DH17164","1","0","1","4","0","7","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2175]DH17164","2","0","2","7","2","28","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2176]DH17295","0","0","0","58","3","72","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2176]DH17295","1","0","1","52","7","79","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2176]DH17295","2","0","2","140","9","13","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","1","0","1","0","1","48","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","0","0","0","8","2","36","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","2","0","2","7","1","42","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","0","0","0","38","2","22","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","1","0","1","18","0","33","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","2","0","2","13","0","45","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","0","0","0","37","0","37","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","1","0","1","114","1","112","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","2","0","2","106","5","80","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","1","0","1","48","3","22","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","2","0","2","34","3","50","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2199]DH17180","1","0","1","56","9","55","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2199]DH17180","2","0","2","54","0","46","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","0","0","0","6","0","50","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","1","0","1","122","1","36","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","2","0","2","41","7","48","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","0","0","0","30","35","21","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","1","0","1","23","25","67","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","2","0","2","3","0","31","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","0","0","0","5","0","22","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","2","0","2","97","9","39","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","1","0","1","7","0","45","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","2","0","2","59","17","107","32"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","0","0","0","97","2","58","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","1","0","1","105","11","18","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","0","0","0","189","28","48","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","1","0","1","307","46","98","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","2","0","2","149","1","75","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","0","0","0","215","2","131","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","2","0","2","14","0","44","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","0","0","0","3","101","133","8"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","1","0","1","19","16","95","7"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","0","0","0","83","4","47","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","1","0","1","89","1","36","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","2","0","2","92","0","45","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","0","0","0","39","0","1","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","2","0","2","33","5","41","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","0","0","0","58","3","21","6"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","1","0","1","1","0","10","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","2","0","2","40","1","23","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","0","0","0","21","0","37","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","1","0","1","10","6","29","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","2","0","2","271","46","44","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","0","0","0","36","3","46","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","1","0","1","24","6","56","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","2","0","2","18","2","31","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","0","0","0","41","1","36","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","1","0","1","34","6","29","8"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","2","0","2","44","15","37","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","0","0","0","24","2","10","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","1","0","1","6","5","63","8"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","0","0","0","10","0","49","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","1","0","1","63","10","102","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","2","0","2","126","18","62","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","0","0","0","10","7","28","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","2","0","2","22","18","64","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","0","0","0","156","3","72","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","1","0","1","394","18","42","8"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","2","0","2","127","4","48","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","1","0","1","85","2","31","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","2","0","2","6","0","32","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","0","0","0","15","0","7","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","1","0","1","25","0","3","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","2","0","2","43","2","10","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","0","0","0","49","4","34","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","1","0","1","118","4","44","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","2","0","2","388","10","88","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","0","0","0","417","3","72","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","1","0","1","378","1","39","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","0","0","0","13","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","2","0","2","44","9","44","19"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","0","0","0","39","2","18","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","1","0","1","156","3","32","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","0","0","0","77","17","71","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","1","0","1","70","14","83","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","2","0","2","78","17","30","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","0","0","0","108","50","65","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","1","0","1","36","9","22","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","0","0","0","6","0","39","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","1","0","1","9","0","5","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","2","0","2","23","1","18","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","0","0","0","36","4","70","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","2","0","2","16","12","70","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","0","0","0","167","16","75","10"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","1","0","1","250","10","78","9"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","2","0","2","15","20","78","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","0","0","0","127","1","23","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","1","0","1","317","3","11","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","2","0","2","460","8","139","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","1","0","1","1","0","57","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","2","0","2","0","0","9","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","0","0","0","18","8","46","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","1","0","1","23","3","13","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","0","0","0","20","23","60","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","2","0","2","64","4","29","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","0","0","0","4","0","44","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","1","0","1","29","1","44","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","2","0","2","39","2","45","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","0","0","0","87","6","72","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","1","0","1","18","0","34","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","0","0","0","157","9","85","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","1","0","1","36","5","51","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","2","0","2","24","0","18","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","0","0","0","163","2","91","9"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","1","0","1","271","8","72","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","0","0","0","50","8","34","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","1","0","1","42","3","12","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","2","0","2","93","27","58","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","0","0","0","15","1","30","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","1","0","1","19","2","78","10"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","2","0","2","32","9","39","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","1","0","1","79","4","76","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","0","0","0","127","12","54","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","1","0","1","106","3","47","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","2","0","2","10","0","53","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","0","0","0","19","2","42","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","1","0","1","69","5","76","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","2","0","2","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","0","0","0","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","1","0","1","2","0","15","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","2","0","2","1","0","14","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","0","0","0","83","3","97","10"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","2","0","2","101","5","37","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","0","0","0","10","0","17","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","1","0","1","106","9","20","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","2","0","2","12","4","95","5"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","0","0","0","48","21","111","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","1","0","1","34","21","67","2"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","2","0","2","29","1","27","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","0","0","0","14","1","71","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","1","0","1","3","1","27","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","2","0","2","7","0","36","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","0","0","0","190","6","140","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","1","0","1","174","4","24","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","0","0","0","8","0","13","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","1","0","1","7","0","10","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","2","0","2","1","0","59","19"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","0","0","0","644","8","37","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","1","0","1","9","0","57","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","2","0","2","44","0","47","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","0","0","0","23","11","44","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","1","0","1","20","5","21","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","2","0","2","6","1","17","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","0","0","0","20","0","14","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","1","0","1","117","5","20","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","2","0","2","27","8","10","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","0","0","0","126","102","57","6"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","1","0","1","0","0","0","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","2","0","2","114","21","39","4"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","0","0","0","38","0","9","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","1","0","1","32","8","36","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","2","0","2","79","6","86","3"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","0","0","0","51","4","18","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","1","0","1","48","3","34","1"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","2","0","2","50","1","36","0"
"2016-09-25","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","0","0","0","6","1","64","2"
